fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,significant
2,Panel 2 (MTurk),control,-0.08465705567099877,0.12401968152540348,-0.6826098457095142,0.49493049910438947,-0.32787469436609107,0.15856058302409357,2051,openness_to_experience_pre,FALSE
2,Panel 2 (MTurk),factcheck,-0.02386170502469437,0.12004587679482752,-0.19877155019223883,0.8424611526634408,-0.2592862306322636,0.2115628205828748,2051,openness_to_experience_pre,FALSE
2,Panel 3 (Lucid),control,0.16456538029947576,0.1282882424705341,1.2827783523285383,0.1996944408249608,-0.08700267540876755,0.416133436007719,2384,extraversion_pre,FALSE
2,Panel 3 (Lucid),factcheck,0.14187932310915574,0.13199210558071778,1.0749076430362086,0.28252485573102354,-0.11695185837970934,0.4007105045980208,2384,extraversion_pre,FALSE
2,Panel 3 (Lucid),control,0.0028432331577326,0.10259529307359529,0.02771309552859361,0.9778932985387948,-0.1983419877659219,0.20402845408138717,2384,agreeableness_pre,FALSE
2,Panel 3 (Lucid),factcheck,0.09722311825181185,0.09925739331811972,0.9795050524872436,0.3274298799793859,-0.09741661623081614,0.2918628527344398,2384,agreeableness_pre,FALSE
2,Panel 3 (Lucid),control,0.09910567459384888,0.09943952314822324,0.996642697553198,0.3190391189110342,-0.09589120912056576,0.29410255830826354,2384,conscientiousness_pre,FALSE
2,Panel 3 (Lucid),factcheck,-0.16080295113714213,0.10331436820282004,-1.5564432511600346,0.119735460480764,-0.3633982493109296,0.04179234703664528,2384,conscientiousness_pre,FALSE
2,Panel 3 (Lucid),control,0.12111532092803912,0.12441715429196844,0.9734615907049204,0.33042270043598276,-0.12286168740280631,0.3650923292588846,2384,emotional_stability_pre,FALSE
2,Panel 3 (Lucid),factcheck,-0.13983873832723612,0.1275271618200498,-1.0965408179048073,0.2729529220418199,-0.3899143456567944,0.1102368690023222,2384,emotional_stability_pre,FALSE
2,Panel 3 (Lucid),control,0.21998939251246777,0.10574832575703738,2.0803108790384592,0.03760359366753595,0.01262120200030816,0.42735758302462734,2384,openness_to_experience_pre,TRUE
2,Panel 3 (Lucid),factcheck,0.13027091612522762,0.1076777124403664,1.2098224708978071,0.22646697084683745,-0.08088072365155136,0.3414225559020066,2384,openness_to_experience_pre,FALSE
2,Panel 4 (MTurk),control,0.22267099091865009,0.14061684977054337,1.583529934584664,0.11342391230172294,-0.05306298036970905,0.4984049622070093,2567,extraversion_pre,FALSE
2,Panel 4 (MTurk),factcheck,-0.1228725845668046,0.13724997225124713,-0.8952466987889545,0.37073916217915326,-0.3920044842630897,0.14625931512948043,2567,extraversion_pre,FALSE
2,Panel 4 (MTurk),control,0.06202396472319898,0.1004937702455088,0.6171921361062768,0.5371627412716788,-0.1350331191522408,0.2590810485986388,2567,agreeableness_pre,FALSE
2,Panel 4 (MTurk),factcheck,0.02081193334507508,0.1006216787854628,0.20683349350042712,0.836156301920655,-0.17649596492238645,0.21811983161253665,2567,agreeableness_pre,FALSE
2,Panel 4 (MTurk),control,0.02145864903361957,0.1062652712233589,0.20193473170096796,0.8399837503659341,-0.18691570505171384,0.22983300311895297,2567,conscientiousness_pre,FALSE
2,Panel 4 (MTurk),factcheck,-0.09113658532383488,0.1086489967400512,-0.8388166302343707,0.40165031999982714,-0.3041851594919784,0.12191198884430864,2567,conscientiousness_pre,FALSE
2,Panel 4 (MTurk),control,0.07576939886771869,0.12911738905329878,0.5868256740882639,0.5573723948129158,-0.1774154115169906,0.328954209252428,2567,emotional_stability_pre,FALSE
2,Panel 4 (MTurk),factcheck,-0.04483637380143351,0.13345308015588003,-0.3359710675022437,0.7369201423913068,-0.3065229912451484,0.2168502436422814,2567,emotional_stability_pre,FALSE
2,Panel 4 (MTurk),control,0.13413054392109608,0.1059257285582698,1.2662697320727967,0.2055314243539634,-0.0735780048384913,0.34183909268068347,2567,openness_to_experience_pre,FALSE
2,Panel 4 (MTurk),factcheck,0.07730746209633538,0.10730007388041296,0.7204791133927394,0.4712956556541654,-0.133096024675407,0.28771094886807774,2567,openness_to_experience_pre,FALSE
2,Panel 5 (Lucid),control,-0.02553249568379412,0.153060963322287,-0.16681258976550797,0.8675328700783268,-0.3256919079051407,0.27462691653755245,2196,extraversion_pre,FALSE
2,Panel 5 (Lucid),factcheck,-0.10269571696854538,0.12279841353188026,-0.8362951443333108,0.40307987265528256,-0.34350891209937745,0.1381174781622867,2196,extraversion_pre,FALSE
2,Panel 5 (Lucid),control,-0.20577312822866997,0.12118807101543312,-1.6979652081636407,0.08965600301008149,-0.4434283694781192,0.03188211302077926,2196,agreeableness_pre,FALSE
