name,value,fc,panel,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,type2
grp_agree,high,3,panel_1_lucid,Panel 1 (Lucid),treatmentcontrol,5.692472261459736,3.5226686086108012,-1.6159545202591787,0.10662979701624198,-1.2257868769566258,12.610731399876098,600,outcome_w1,treatmentcontrol
grp_agree,high,3,panel_1_lucid,Panel 1 (Lucid),treatmentfactcheck,-10.04899693725636,3.540219996045695,-2.83852329755799,0.004685658258807442,-17.00172569515851,-3.0962681793542126,600,outcome_w1,treatmentfactcheck
grp_agree,high,3,panel_1_mturk,Panel 1 (MTurk),treatmentcontrol,1.1419985464637357,3.8592381312259096,-0.2959129516324957,0.7674321592849043,-6.44223245105162,8.726229543979091,453,outcome_w1,treatmentcontrol
grp_agree,high,3,panel_1_mturk,Panel 1 (MTurk),treatmentfactcheck,-10.355262718578858,3.6572148969776257,-2.8314613743744164,0.004839923111390022,-17.54247471304103,-3.1680507241166866,453,outcome_w1,treatmentfactcheck
grp_agree,high,3,panel_2_mturk,Panel 2 (MTurk),treatmentcontrol,10.534658865334354,3.795592008702148,-2.7754982203518073,0.005693967598504475,3.0794932994801254,17.98982443118858,566,outcome_w1,treatmentcontrol
grp_agree,high,3,panel_2_mturk,Panel 2 (MTurk),treatmentfactcheck,-20.482070439648684,3.5924676433316405,-5.7013931573378605,1.9149409837418574e-8,-27.538266418986684,-13.425874460310684,566,outcome_w1,treatmentfactcheck
grp_agree,high,3,panel_3_lucid,Panel 3 (Lucid),treatmentcontrol,-1.8867367259166523,3.1495060180331937,0.5990579840501093,0.5493530391726558,-8.071729028004238,4.298255576170933,620,outcome_w1,treatmentcontrol
grp_agree,high,3,panel_3_lucid,Panel 3 (Lucid),treatmentfactcheck,-14.658745750009132,2.907820649135853,-5.041145076937748,6.0818961666487e-7,-20.369116909098953,-8.948374590919311,620,outcome_w1,treatmentfactcheck
grp_agree,high,3,panel_4_mturk,Panel 4 (MTurk),treatmentcontrol,-0.2940840349859605,1.9217681142970142,0.15302784597065544,0.8784135549252728,-4.066187569807854,3.478019499835933,829,outcome_w1,treatmentcontrol
grp_agree,high,3,panel_4_mturk,Panel 4 (MTurk),treatmentfactcheck,-1.5756292960586866,1.896080528762482,-0.8309928149977128,0.4062169571013856,-5.297312475024435,2.1460538829070614,829,outcome_w1,treatmentfactcheck
grp_agree,high,3,panel_5_lucid,Panel 5 (Lucid),treatmentcontrol,11.692370254612925,3.484541280397086,-3.3554977007706746,8.492118238581523e-4,4.847103675494724,18.537636833731128,528,outcome_w1,treatmentcontrol
grp_agree,high,3,panel_5_lucid,Panel 5 (Lucid),treatmentfactcheck,-13.54888782326719,3.8202840240966633,-3.546565579367082,4.250098526446631e-4,-21.053709964420882,-6.0440656821135,528,outcome_w1,treatmentfactcheck
grp_agree,high,3,panel_6_mturk,Panel 6 (MTurk),treatmentcontrol,6.211544198513989,5.2962461173290425,-1.172820156183856,0.2422423199719291,-4.231164097125054,16.654252494153035,203,outcome_w1,treatmentcontrol
