fc,panel,panel_factor,lucid_pid_3,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
2,panel_6_mturk,Panel 6 (MTurk),Republican,treatmentfactcheck,-1.9711409894517864,4.843623593070544,-0.4069558568241696,0.684293502681189,-11.49798691250908,7.555704933605508,344,outcome_w1
2,panel_7_lucid,Panel 7 (Lucid),Democrat,treatmentcontrol,10.423776063262702,2.6772763709473475,-3.893425488820295,1.0490564253092626e-4,5.170518088761952,15.677034037763452,1079,outcome_w1
2,panel_7_lucid,Panel 7 (Lucid),Democrat,treatmentfactcheck,-9.789746742262885,2.8729234847357055,-3.407590489018364,6.795757359757526e-4,-15.426896634628307,-4.1525968498974635,1079,outcome_w1
2,panel_7_lucid,Panel 7 (Lucid),Republican,treatmentcontrol,16.545658825779253,3.0055217972470762,-5.5050869506034985,5.038989078605389e-8,10.645609688263796,22.44570796329471,765,outcome_w1
2,panel_7_lucid,Panel 7 (Lucid),Republican,treatmentfactcheck,-14.762751917246247,3.0664633104207017,-4.814260084925288,1.7808472146813267e-6,-20.782433500138836,-8.743070334353659,765,outcome_w1
3,panel_1_lucid,Panel 1 (Lucid),Democrat,treatmentcontrol,3.6722363825167372,3.065298464730315,-1.1980028779480763,0.23122920006226574,-2.3436749413023295,9.688147706335805,906,outcome_w1
3,panel_1_lucid,Panel 1 (Lucid),Democrat,treatmentfactcheck,-9.38592106633344,3.064137919788342,-3.0631522836223315,0.002254935673395148,-15.399554721097259,-3.372287411569621,906,outcome_w1
3,panel_1_lucid,Panel 1 (Lucid),Republican,treatmentcontrol,5.555125448028682,3.0477160502056893,-1.822717522406252,0.06869902699572496,-0.42684638738257075,11.537097283439934,846,outcome_w1
3,panel_1_lucid,Panel 1 (Lucid),Republican,treatmentfactcheck,-10.214786464977829,3.0068028129358764,-3.3972252590132426,7.124969617615801e-4,-16.11645494239515,-4.313117987560507,846,outcome_w1
3,panel_1_mturk,Panel 1 (MTurk),Democrat,treatmentcontrol,4.322606601287414,3.249248690019749,-1.330340338234049,0.1837484753450737,-2.054515388992016,10.699728591566844,886,outcome_w1
3,panel_1_mturk,Panel 1 (MTurk),Democrat,treatmentfactcheck,-10.598191681736006,3.240707110660499,-3.2703330846754475,0.0011156593105371472,-16.958549583218264,-4.237833780253749,886,outcome_w1
3,panel_1_mturk,Panel 1 (MTurk),Republican,treatmentcontrol,0.3097786994383359,2.20712930818582,-0.1403536703941296,0.8884071758211866,-4.021051016818884,4.6406084156955565,1062,outcome_w1
3,panel_1_mturk,Panel 1 (MTurk),Republican,treatmentfactcheck,0.18905817174514675,2.2155267923387023,0.08533328163708533,0.9320125170355399,-4.158249090153019,4.536365433643313,1062,outcome_w1
3,panel_2_mturk,Panel 2 (MTurk),Democrat,treatmentcontrol,5.90805487349204,3.095419516760467,-1.9086443183233388,0.05660169481418398,-0.16640430815483587,11.982514055138918,974,outcome_w1
3,panel_2_mturk,Panel 2 (MTurk),Democrat,treatmentfactcheck,-18.469470244237968,3.1928838201132415,-5.784573221202554,9.790002898972489e-9,-24.735193624219963,-12.203746864255972,974,outcome_w1
3,panel_2_mturk,Panel 2 (MTurk),Republican,treatmentcontrol,-0.7558404558404518,3.46562666220733,0.21809632990272565,0.8274031151009464,-7.557420195207641,6.045739283526737,907,outcome_w1
3,panel_2_mturk,Panel 2 (MTurk),Republican,treatmentfactcheck,1.3856481481481437,3.4597905819334276,0.4005005838745896,0.6888821694414966,-5.4044777996779185,8.175774095974205,907,outcome_w1
3,panel_3_lucid,Panel 3 (Lucid),Democrat,treatmentcontrol,3.646111222044754,2.909068217258886,-1.2533605091874944,0.21039967644860758,-2.063227214056488,9.355449658145996,901,outcome_w1
3,panel_3_lucid,Panel 3 (Lucid),Democrat,treatmentfactcheck,-20.702828242339987,2.992855637298927,-6.917416257679717,8.71701999284664e-12,-26.576607902218072,-14.829048582461903,901,outcome_w1
3,panel_3_lucid,Panel 3 (Lucid),Republican,treatmentcontrol,-4.324982340475665,2.978136050780552,1.4522447150599826,0.14680000237357815,-10.170286667130021,1.5203219861786907,856,outcome_w1
3,panel_3_lucid,Panel 3 (Lucid),Republican,treatmentfactcheck,-8.514167219641658,2.8605111486515407,-2.9764495844231473,0.002998174615941637,-14.128604541695335,-2.8997298975879824,856,outcome_w1
3,panel_4_mturk,Panel 4 (MTurk),Democrat,treatmentcontrol,3.471904596904599,1.8377703303769262,-1.889193953954253,0.05907686676374835,-0.13324408321585812,7.0770532770250565,1370,outcome_w1
3,panel_4_mturk,Panel 4 (MTurk),Democrat,treatmentfactcheck,-4.21375388403588,1.9212017912433728,-2.193290628418997,0.028454020807703644,-7.982569816832846,-0.4449379512389138,1370,outcome_w1
3,panel_4_mturk,Panel 4 (MTurk),Republican,treatmentcontrol,3.6332382030780486,3.0983303733315797,-1.1726438969680602,0.24123827016512797,-2.447274170270496,9.713750576426593,932,outcome_w1
3,panel_4_mturk,Panel 4 (MTurk),Republican,treatmentfactcheck,-6.8835290971550505,3.0630898576969403,-2.2472501353031156,0.024857301484329627,-12.894881514804876,-0.872176679505225,932,outcome_w1
3,panel_5_lucid,Panel 5 (Lucid),Democrat,treatmentcontrol,17.192277250113072,2.9669115936709245,-5.794671228757872,9.741372715355317e-9,11.36868338491658,23.015871115309565,824,outcome_w1
3,panel_5_lucid,Panel 5 (Lucid),Democrat,treatmentfactcheck,-24.078345560333855,3.0505956258351787,-7.892998126797546,9.387638839829862e-15,-30.066198386722945,-18.090492733944764,824,outcome_w1
3,panel_5_lucid,Panel 5 (Lucid),Republican,treatmentcontrol,2.7797768582828715,3.109709949786034,-0.8939022941590216,0.37162869325212067,-3.3238852181488276,8.88343893471457,845,outcome_w1
3,panel_5_lucid,Panel 5 (Lucid),Republican,treatmentfactcheck,-10.873228622231816,3.205595800086007,-3.3919524794548597,7.261993018824029e-4,-17.165093083320844,-4.581364161142788,845,outcome_w1
3,panel_6_mturk,Panel 6 (MTurk),Democrat,treatmentcontrol,6.7072649572649645,4.252298047255896,-1.5773271023637006,0.11551473906701955,-1.652507747997026,15.067037662526955,398,outcome_w1
3,panel_6_mturk,Panel 6 (MTurk),Democrat,treatmentfactcheck,-36.36004273504273,4.108000309846163,-8.851032130619375,2.8802964463204735e-17,-44.436134411076914,-28.28395105900855,398,outcome_w1
3,panel_6_mturk,Panel 6 (MTurk),Republican,treatmentcontrol,-15.716295789113333,4.765267082434038,3.2980933738315565,0.0010751415511269522,-25.0890235422595,-6.3435680359671665,344,outcome_w1
3,panel_6_mturk,Panel 6 (MTurk),Republican,treatmentfactcheck,-5.613250517598339,5.378703284548427,-1.0436066502726973,0.29740023615311817,-16.1925361439719,4.966035108775221,344,outcome_w1
3,panel_7_lucid,Panel 7 (Lucid),Democrat,treatmentcontrol,4.13937511763597,2.661945751196197,-1.5550185858505423,0.12023461600533222,-1.083796220501605,9.362546455773543,1080,outcome_w1
3,panel_7_lucid,Panel 7 (Lucid),Democrat,treatmentfactcheck,-14.729268793365344,2.81777629760894,-5.2272669075483575,2.0643265959685445e-7,-20.25820505675115,-9.200332529979537,1080,outcome_w1
3,panel_7_lucid,Panel 7 (Lucid),Republican,treatmentcontrol,7.027575596189136,3.0342888241657837,-2.316053613690261,0.020816436413230263,1.071140358910763,12.984010833467508,772,outcome_w1
3,panel_7_lucid,Panel 7 (Lucid),Republican,treatmentfactcheck,-14.896397628818997,3.2611378307350014,-4.567852817635009,5.734034740029048e-6,-21.29814690657668,-8.494648351061315,772,outcome_w1
