fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
1,Panel 7 (Lucid),control,0.030725299906286887,0.0438578462532657,0.7005656349118842,0.4836424954974068,-0.05527816305345616,0.11672876286602994,2384,political_knowledge_pre
1,Panel 7 (Lucid),factcheck,0.061315865645423746,0.04394927262663427,1.3951508632765157,0.1631003031186422,-0.024866880735355097,0.1474986120262026,2384,political_knowledge_pre
1,Panel 7 (Lucid),control,-0.005530296540161382,0.058192856501534586,-0.09503394183812827,0.9242958540341913,-0.11964413491129915,0.10858354183097639,2384,political_interest_pre
1,Panel 7 (Lucid),factcheck,-0.023360550340749818,0.05762065766251932,-0.40541971036795754,0.685205404054506,-0.13635232992740742,0.0896312292459078,2384,political_interest_pre
1,Panel 7 (Lucid),control,-0.03697214306626005,0.042622608166265216,-0.8674303299797272,0.38579357081102716,-0.12055335408849717,0.046609067955977065,2384,cognitive_reflection_pre
1,Panel 7 (Lucid),factcheck,0.028382828547019713,0.04437602614209274,0.6395982473991124,0.5224952767650999,-0.05863676422032651,0.11540242131436593,2384,cognitive_reflection_pre
1,Panel 7 (Lucid),control,0.15554955871689322,0.22450287302890137,0.6928622187247846,0.48846350893818213,-0.2846914967466847,0.5957906141804711,2384,need_for_cognition_pre
1,Panel 7 (Lucid),factcheck,0.13812833245897962,0.22127266625527264,0.6242448956602121,0.5325264967575203,-0.2957784181460371,0.5720350830639963,2384,need_for_cognition_pre
1,Panel 7 (Lucid),control,0.08255603867738637,0.13242714083243812,0.6234072423404932,0.5330765762855587,-0.17712822934795508,0.3422403067027278,2384,extraversion_pre
1,Panel 7 (Lucid),factcheck,-0.20614898345743454,0.13377270328685845,-1.5410392284244598,0.12343995454118088,-0.46847184504344686,0.05617387812857777,2384,extraversion_pre
1,Panel 7 (Lucid),control,0.06502468506233745,0.10202175972250235,0.6373609437751673,0.5239509651369232,-0.1350358601526182,0.26508523027729314,2384,agreeableness_pre
1,Panel 7 (Lucid),factcheck,0.027144469745244242,0.10225560513973998,0.26545703492878736,0.7906803557559263,-0.17337463687657043,0.2276635763670589,2384,agreeableness_pre
1,Panel 7 (Lucid),control,0.2147124850432781,0.10448590128455275,2.054942173093178,0.039993338300222184,0.009819857871183835,0.4196051122153724,2384,conscientiousness_pre
1,Panel 7 (Lucid),factcheck,-0.010094507837592078,0.10803681734601964,-0.09343581276798864,0.9255651918120456,-0.22195033781271467,0.2017613221375305,2384,conscientiousness_pre
1,Panel 7 (Lucid),control,0.21865772065725084,0.12286315243186816,1.7796850913336613,0.0752548664028784,-0.02227195286734987,0.45958739418185157,2384,emotional_stability_pre
1,Panel 7 (Lucid),factcheck,0.031401663808226864,0.1241754157025209,0.25288148729418247,0.8003815978714229,-0.21210130492424353,0.27490463254069725,2384,emotional_stability_pre
1,Panel 7 (Lucid),control,0.0019644081521081602,0.10373951097807067,0.018935968885793315,0.9848937702461737,-0.20146457781183486,0.20539339411605118,2384,openness_to_experience_pre
1,Panel 7 (Lucid),factcheck,-0.1291789058312146,0.10520534469839987,-1.2278739849343354,0.21961549344377382,-0.33548233244469333,0.07712452078226412,2384,openness_to_experience_pre
2,Panel 1 (Lucid),control,-0.2052515558170196,0.11907865276858956,-1.723663738587078,0.08490190795417393,-0.43876335578332737,0.02826024414928821,2318,lucid_pid_7n
2,Panel 1 (Lucid),factcheck,-0.06773884532076008,0.11860070030619035,-0.5711504666151154,0.5679530202044096,-0.30031338628053494,0.1648356956390148,2318,lucid_pid_7n
2,Panel 1 (Lucid),control,-0.7637398437940872,0.8641412222302512,-0.8838136917284892,0.37688844986436265,-2.458310344354019,0.9308306567658449,2318,lucid_age
2,Panel 1 (Lucid),factcheck,-0.8818249723929947,0.8596103616508535,-1.025842651197781,0.30507279584492647,-2.5675105100759312,0.8038605652899418,2318,lucid_age
2,Panel 1 (Lucid),control,0.0031928665853770974,0.011971589798783986,0.2667036407897481,0.7897210733711741,-0.020283276429147613,0.026669009599901806,2318,race_asian
2,Panel 1 (Lucid),factcheck,0.0054193118069532755,0.012059544732188362,0.4493794689022121,0.6531999524821211,-0.01822930976974568,0.02906793338365223,2318,race_asian
2,Panel 1 (Lucid),control,0.020446659290181503,0.01526161170606366,1.3397444309278126,0.18045977253535772,-0.009481176950923882,0.05037449553128689,2318,race_black
2,Panel 1 (Lucid),factcheck,0.009780283914087352,0.01488606218224472,0.6570094760018361,0.5112400479175219,-0.019411104246320712,0.038971672074495416,2318,race_black
2,Panel 1 (Lucid),control,0.01633372723992352,0.01549533696441029,1.054105972489585,0.2919442618158216,-0.014052441410099648,0.04671989588994669,2318,race_hispanic
2,Panel 1 (Lucid),factcheck,0.009453593845976353,0.015252167778183747,0.6198196861890345,0.5354374275354175,-0.020455722966610843,0.039362910658563545,2318,race_hispanic
2,Panel 1 (Lucid),control,0.002156510318243448,0.008823539173266658,0.24440423234898645,0.8069393952135129,-0.015146343438649365,0.01945936407513626,2318,race_other
2,Panel 1 (Lucid),factcheck,-0.004325240380933987,0.008361820941077031,-0.5172605837188473,0.60502361855702,-0.020722670260674057,0.012072189498806084,2318,race_other
2,Panel 1 (Lucid),control,-0.04212976343372579,0.02319248810171239,-1.8165262497478738,0.0694187890338772,-0.08760995250550366,0.0033504256380520667,2318,race_white
2,Panel 1 (Lucid),factcheck,-0.02032794918608183,0.022923656320126096,-0.8867673159204827,0.37529617895612377,-0.0652809623808504,0.024625064008686748,2318,race_white
2,Panel 1 (Lucid),control,-0.23240887846071895,0.35888144577107,-0.6475923489479372,0.5173127778374389,-0.936171059406546,0.47135330248510815,2318,lucid_hhin
2,Panel 1 (Lucid),factcheck,-0.3863773644619107,0.35979437387719365,-1.073883841757321,0.2829865212571442,-1.0919297863984134,0.3191750574745921,2318,lucid_hhin
2,Panel 1 (Lucid),control,0.025616143049592702,0.04548251678405248,0.5632085658587495,0.5733473433061884,-0.0635745230715764,0.1148068091707618,2318,political_knowledge_pre
2,Panel 1 (Lucid),factcheck,0.016443392576117825,0.04484161455166877,0.3666993871768582,0.7138767328010248,-0.07149047200752312,0.10437725715975876,2318,political_knowledge_pre
2,Panel 1 (Lucid),control,0.049885333848663324,0.059463509870549464,0.8389234667994273,0.4015987626235049,-0.06672189086667205,0.1664925585639987,2318,political_interest_pre
2,Panel 1 (Lucid),factcheck,0.07862511123626895,0.06027175155167474,1.304510143012166,0.19218920652177857,-0.03956706565461826,0.19681728812715615,2318,political_interest_pre
2,Panel 1 (Lucid),control,0.023266282496215755,0.04362030521179282,0.533381928055049,0.593820361274938,-0.06227260922168141,0.10880517421411293,2318,cognitive_reflection_pre
2,Panel 1 (Lucid),factcheck,-0.008408893494989283,0.04371537790745495,-0.19235550274301258,0.8474805948141149,-0.09413422162088694,0.07731643463090837,2318,cognitive_reflection_pre
2,Panel 1 (Lucid),control,0.3893485926059431,0.23144287176738096,1.6822665119592464,0.09265185721816309,-0.06450808379431527,0.8432052690062015,2318,need_for_cognition_pre
2,Panel 1 (Lucid),factcheck,0.21280226971592284,0.2247303109438538,0.9469228642196333,0.34377678643661425,-0.22789115597699625,0.6534956954088419,2318,need_for_cognition_pre
2,Panel 1 (Lucid),control,0.017268205084457765,0.13260374395710134,0.1302241141098113,0.896400416117588,-0.24276613535999458,0.2773025455289101,2318,extraversion_pre
2,Panel 1 (Lucid),factcheck,0.20190465218155934,0.1332970944336223,1.514696573390813,0.12998560101134393,-0.059489340173756844,0.4632986445368755,2318,extraversion_pre
2,Panel 1 (Lucid),control,0.10425902801734097,0.09960277528491522,1.046748222819158,0.29532485076074244,-0.09106081141365494,0.29957886744833684,2318,agreeableness_pre
2,Panel 1 (Lucid),factcheck,-0.17325273865382032,0.10445976102148181,-1.6585595923217884,0.09733986304225078,-0.37809706845640634,0.03159159114876567,2318,agreeableness_pre
2,Panel 1 (Lucid),control,0.001661549935365207,0.10377774795690783,0.016010657082818378,0.9872272675318897,-0.20184536048426302,0.20516846035499345,2318,conscientiousness_pre
2,Panel 1 (Lucid),factcheck,-0.15442969626047298,0.10633185507515854,-1.4523370832881404,0.1465432416467436,-0.362945179893039,0.05408578737209305,2318,conscientiousness_pre
2,Panel 1 (Lucid),control,0.16497440734479948,0.12324828261103238,1.338553396848972,0.1808473741767417,-0.07671398638591884,0.4066628010755178,2318,emotional_stability_pre
2,Panel 1 (Lucid),factcheck,0.016480664071681146,0.1213292418472546,0.13583422941378961,0.8919641253439379,-0.22144451389752437,0.2544058420408867,2318,emotional_stability_pre
2,Panel 1 (Lucid),control,-0.015645560085185216,0.10484999110730478,-0.14921851609098713,0.8813941904267577,-0.22125512637326125,0.1899640062028908,2318,openness_to_experience_pre
2,Panel 1 (Lucid),factcheck,-0.06954872727746342,0.10287644640788647,-0.6760413068868584,0.4990818615599595,-0.27128819624447964,0.13219074168955278,2318,openness_to_experience_pre
2,Panel 1 (MTurk),control,0.0037570288785301964,0.13842602493807085,0.02714105877280677,0.9783498555406687,-0.2677124963792496,0.27522655413631,2060,lucid_pid_7n
2,Panel 1 (MTurk),factcheck,0.1339765304400415,0.13668902110489833,0.9801557532351103,0.32712433605619917,-0.1340865283951617,0.40203958927524475,2060,lucid_pid_7n
2,Panel 1 (MTurk),control,-0.8996774778085248,0.740577449514105,-1.2148323965289596,0.22456924837441544,-2.3520359394934194,0.5526809838763698,2060,lucid_age
2,Panel 1 (MTurk),factcheck,-0.5683971154881394,0.6978858507832547,-0.8144557091252289,0.41547807536147485,-1.9370323896788872,0.8002381587026083,2060,lucid_age
2,Panel 1 (MTurk),control,1.409922537196079e-4,0.010381948284928338,0.013580519749293002,0.9891659610789896,-0.020219215109174814,0.02050119961661403,2060,race_asian
2,Panel 1 (MTurk),factcheck,-0.00460582911098022,0.010040925536032311,-0.4587056337039844,0.6464939581572142,-0.02429725122351204,0.0150855930015516,2060,race_asian
2,Panel 1 (MTurk),control,0.02527078806376154,0.01865968002230577,1.3542991108932658,0.17578950096016346,-0.011323013422509902,0.06186458955003298,2060,race_black
2,Panel 1 (MTurk),factcheck,0.006305746378928821,0.01807213415173337,0.3489209589739578,0.7271843088353089,-0.029135809360035958,0.0417473021178936,2060,race_black
2,Panel 1 (MTurk),control,-0.03650870005142048,0.022693873040995745,-1.60874699463898,0.10782490506086377,-0.08101402297357777,0.007996622870736818,2060,race_hispanic
2,Panel 1 (MTurk),factcheck,0.021325112264511698,0.023603088703044436,0.9034882058364287,0.3663724821194715,-0.024963288256267105,0.0676135127852905,2060,race_hispanic
2,Panel 1 (MTurk),control,0.005610662331846051,0.006895879413965289,0.813625354365034,0.41595363951062536,-0.007912958761669853,0.019134283425361956,2060,race_other
2,Panel 1 (MTurk),factcheck,0.003980193700016024,0.006708537446432226,0.593302747699917,0.5530436923623652,-0.009176028018925541,0.01713641541895759,2060,race_other
2,Panel 1 (MTurk),control,0.005486257402092811,0.026591313392936248,0.20631765422877485,0.8365631774834194,-0.04666239908060808,0.057634913884793706,2060,race_white
2,Panel 1 (MTurk),factcheck,-0.027005223232477473,0.026643789789950544,-1.0135653916119416,0.3109092079932304,-0.07925679202947103,0.02524634556451608,2060,race_white
2,Panel 1 (MTurk),control,-0.39831141042015766,0.31136559783750467,-1.2792402667041856,0.2009565315105894,-1.0089355402712288,0.2123127194309134,2060,lucid_hhin
2,Panel 1 (MTurk),factcheck,-0.6795038546550127,0.30470171299995347,-2.230062469832969,0.025850662735150128,-1.2770593317434846,-0.08194837756654083,2060,lucid_hhin
2,Panel 1 (MTurk),control,-0.042497897253259996,0.04803602999666968,-0.8847087749800797,0.37641696991819784,-0.13670213568529166,0.05170634117877166,2060,political_knowledge_pre
2,Panel 1 (MTurk),factcheck,-0.05023276709246056,0.04871140930271065,-1.0312320627041527,0.30255306383123026,-0.14576150284832923,0.04529596866340812,2060,political_knowledge_pre
2,Panel 1 (MTurk),control,-0.06903229551976472,0.04895969410128188,-1.4099821656760985,0.1586959100123624,-0.16504794662574193,0.026983355586212482,2060,political_interest_pre
2,Panel 1 (MTurk),factcheck,0.03457253048943528,0.04799076169282437,0.7203997033996775,0.47136066648184016,-0.0595429315368619,0.12868799251573246,2060,political_interest_pre
2,Panel 1 (MTurk),control,-0.07660094882896498,0.06512650138835549,-1.1761870697181518,0.23965603284213863,-0.2043215882210636,0.051119690563133646,2060,cognitive_reflection_pre
2,Panel 1 (MTurk),factcheck,-0.10747183524177188,0.0646649229718553,-1.6619804107483096,0.09666884891299247,-0.23428726570619524,0.019343595222651458,2060,cognitive_reflection_pre
2,Panel 1 (MTurk),control,-0.32872821591697415,0.2611522406976218,-1.2587608478442887,0.20825935481463273,-0.8408781157201783,0.18342168388622998,2060,need_for_cognition_pre
2,Panel 1 (MTurk),factcheck,-0.22659601924673395,0.2597359830338289,-0.8724090385937066,0.3830869427249114,-0.7359684731483849,0.2827764346549169,2060,need_for_cognition_pre
2,Panel 1 (MTurk),control,-0.30141751292784313,0.1324930082219292,-2.2749692000574178,0.02301013052063656,-0.5612517027637034,-0.04158332309198287,2060,extraversion_pre
2,Panel 1 (MTurk),factcheck,-0.012206993555665261,0.13309770051435926,-0.09171453382358254,0.9269337670900019,-0.2732270552651596,0.24881306815382911,2060,extraversion_pre
2,Panel 1 (MTurk),control,-0.08543314886919351,0.11909301104845527,-0.7173649244155343,0.47323028946836465,-0.3189883866599742,0.14812208892158715,2060,agreeableness_pre
2,Panel 1 (MTurk),factcheck,-0.10139392709954098,0.1191946444909408,-0.8506584128219558,0.3950579933912951,-0.3351484798846965,0.13236062568561452,2060,agreeableness_pre
2,Panel 1 (MTurk),control,0.07201304463550959,0.12392001773224945,0.5811251963432267,0.5612196517140691,-0.17100851434344344,0.3150346036144626,2060,conscientiousness_pre
2,Panel 1 (MTurk),factcheck,0.0420983128111419,0.12253899966683461,0.34355032214724274,0.7312195489579285,-0.19821490921485516,0.282411534837139,2060,conscientiousness_pre
2,Panel 1 (MTurk),control,0.029893641856069596,0.1249311537592936,0.23928092358504946,0.81091156007412,-0.215110872404273,0.2748981561164122,2060,emotional_stability_pre
2,Panel 1 (MTurk),factcheck,-0.0503870345624669,0.1277447936397203,-0.3944351321633809,0.6933006396447541,-0.3009094236799941,0.20013535455506032,2060,emotional_stability_pre
2,Panel 1 (MTurk),control,-0.18004312704232023,0.12136454916131603,-1.4834902637261023,0.138097175949009,-0.4180531151113029,0.05796686102666243,2060,openness_to_experience_pre
2,Panel 1 (MTurk),factcheck,-0.12392635612649804,0.11419779938504815,-1.08519040466487,0.27796431109697434,-0.34788151483607993,0.10002880258308385,2060,openness_to_experience_pre
2,Panel 2 (MTurk),control,0.028877564075229244,0.13189051855251951,0.2189510238655256,0.826709984461146,-0.2297757407394938,0.2875308688899523,2051,lucid_pid_7n
2,Panel 2 (MTurk),factcheck,-0.04399134609879076,0.1311993906815524,-0.33530145125114724,0.737431990021135,-0.3012892653267627,0.2133065731291812,2051,lucid_pid_7n
2,Panel 2 (MTurk),control,0.4979451028764167,0.6732240615871206,0.7396424627226111,0.4596016156125693,-0.8223289420008822,1.8182191477537155,2051,lucid_age
2,Panel 2 (MTurk),factcheck,0.7054340446763747,0.6534487362832907,1.0795552971588376,0.2804671910364585,-0.5760581885911304,1.9869262779438799,2051,lucid_age
2,Panel 2 (MTurk),control,0.010008955605782618,0.011462805900321029,0.8731680264691829,0.382673715043124,-0.012470997169496713,0.03248890838106195,2051,race_asian
2,Panel 2 (MTurk),factcheck,0.018129841236084708,0.011784778914403302,1.5384116552179439,0.12410224621396856,-0.004981539674192629,0.04124122214636204,2051,race_asian
2,Panel 2 (MTurk),control,-0.017465563563478143,0.016110807630455658,-1.084089883269506,0.27845236608112983,-0.04906081152053463,0.014129684393578347,2051,race_black
2,Panel 2 (MTurk),factcheck,0.009588408025716465,0.01690744802825235,0.5671114889541126,0.570700498181788,-0.023569148381564056,0.04274596443299698,2051,race_black
2,Panel 2 (MTurk),control,0.03204614269265195,0.021499047239796405,1.4905843191661095,0.13622443148330518,-0.010116096715989467,0.07420838210129337,2051,race_hispanic
2,Panel 2 (MTurk),factcheck,-0.0030080077214393263,0.02050191490964047,-0.14671837897565812,0.8833687306726435,-0.04321474968141663,0.03719873423853798,2051,race_hispanic
2,Panel 2 (MTurk),control,-0.005942684122990344,0.0065863412386940046,-0.9022739496213393,0.3670173064749689,-0.01885929819595213,0.006973929949971442,2051,race_other
2,Panel 2 (MTurk),factcheck,-0.00205100730428531,0.006940259075152494,-0.2955231616105404,0.7676241757199672,-0.015661697183738162,0.011559682575167544,2051,race_other
2,Panel 2 (MTurk),control,-0.01864685061196758,0.025927075100594846,-0.7192037875317361,0.47209729993642857,-0.06949298976243244,0.03219928853849728,2051,race_white
2,Panel 2 (MTurk),factcheck,-0.022659234236077033,0.025674650653330314,-0.882552777135367,0.3775813767511008,-0.07301033842711074,0.02769186995495667,2051,race_white
2,Panel 2 (MTurk),control,-0.1750181244402784,0.3269491560097744,-0.5353068549748636,0.592495721562146,-0.8162050773495415,0.46616882846898466,2051,lucid_hhin
2,Panel 2 (MTurk),factcheck,-0.26539175670923276,0.32673706819512516,-0.8122486933461208,0.4167432063835097,-0.9061627796883386,0.37537926626987306,2051,lucid_hhin
2,Panel 2 (MTurk),control,-0.004306002673585541,0.046650793284278506,-0.09230288212562252,0.9264664129549426,-0.09579386690851328,0.08718186156134221,2051,political_knowledge_pre
2,Panel 2 (MTurk),factcheck,0.005369682711112754,0.0445546689995875,0.12051896763417698,0.9040838597690531,-0.08200742754780548,0.09274679297003098,2051,political_knowledge_pre
2,Panel 2 (MTurk),control,0.043153226150367124,0.05020589236115732,0.8595251298382136,0.3901513109136061,-0.05530661859741538,0.14161307089814962,2051,political_interest_pre
2,Panel 2 (MTurk),factcheck,-0.03485689980941837,0.0501910254239868,-0.6944847114591906,0.4874569435416748,-0.13328758869009358,0.06357378907125685,2051,political_interest_pre
2,Panel 2 (MTurk),control,0.11904267891073333,0.06636105476574063,1.793863574516148,0.07298219625140943,-0.011099398886274037,0.2491847567077407,2051,cognitive_reflection_pre
2,Panel 2 (MTurk),factcheck,0.07297838887662045,0.065989260817916,1.1059131133168703,0.268893830443381,-0.05643455589118698,0.20239133364442788,2051,cognitive_reflection_pre
2,Panel 2 (MTurk),control,0.2714176949725648,0.28298625016416473,0.9591197268952508,0.33761148106461814,-0.28355266700186627,0.8263880569469959,2051,need_for_cognition_pre
2,Panel 2 (MTurk),factcheck,0.3828291559391026,0.2777923467264996,1.3781126818299891,0.16831882155395197,-0.16195533138880736,0.9276136432670126,2051,need_for_cognition_pre
2,Panel 2 (MTurk),control,0.09449021069428208,0.1551188481458408,0.609147191484065,0.5424943454062965,-0.2097166659812243,0.3986970873697885,2051,extraversion_pre
2,Panel 2 (MTurk),factcheck,0.017102623156458156,0.15139275450403694,0.11296857113463847,0.9100665278519977,-0.27979693192323607,0.3140021782361524,2051,extraversion_pre
2,Panel 2 (MTurk),control,-0.18383775919590367,0.11923195253079873,-1.541849775113065,0.12326436734502942,-0.41766608059508536,0.04999056220327805,2051,agreeableness_pre
2,Panel 2 (MTurk),factcheck,-0.029552270406414293,0.1163460819012902,-0.2540031423790179,0.7995185910392608,-0.25772104945348306,0.19861650864065447,2051,agreeableness_pre
2,Panel 2 (MTurk),control,-0.10275268131004477,0.12683523673021424,-0.8101272482236586,0.4179610279057603,-0.35149196528036286,0.14598660266027336,2051,conscientiousness_pre
2,Panel 2 (MTurk),factcheck,-0.0322519763630213,0.12684567747111422,-0.2542615326436003,0.7993190038878208,-0.28101173589267553,0.21650778316663294,2051,conscientiousness_pre
2,Panel 2 (MTurk),control,-0.04820862761200847,0.14291487281894968,-0.3373240773413492,0.7359071276385927,-0.3284820283650531,0.23206477314103616,2051,emotional_stability_pre
2,Panel 2 (MTurk),factcheck,0.13263798909153562,0.13958954315972225,0.950200037117161,0.3421225717998241,-0.14111403684702534,0.4063900150300966,2051,emotional_stability_pre
2,Panel 2 (MTurk),control,-0.08465705567099877,0.12401968152540348,-0.6826098457095142,0.49493049910438947,-0.32787469436609107,0.15856058302409357,2051,openness_to_experience_pre
2,Panel 2 (MTurk),factcheck,-0.023861705024694375,0.12004587679482752,-0.19877155019223883,0.8424611526634408,-0.2592862306322636,0.21156282058287482,2051,openness_to_experience_pre
2,Panel 3 (Lucid),control,-0.14148800747300727,0.11603553815331832,-1.2193506379576442,0.2228317621703077,-0.36902900549544626,0.08605299054943172,2384,lucid_pid_7n
2,Panel 3 (Lucid),factcheck,-0.27276346173366123,0.11463920278191897,-2.379320992423037,0.01742283554879553,-0.49756630255841106,-0.04796062090891137,2384,lucid_pid_7n
2,Panel 3 (Lucid),control,-0.33571291199985753,0.8386470285485412,-0.40030298870894565,0.6889692334356303,-1.9802658214054905,1.3088399974057752,2384,lucid_age
2,Panel 3 (Lucid),factcheck,-1.2059353430775626,0.8332663586469065,-1.4472387257248833,0.14796155058363286,-2.83993697639199,0.4280662902368648,2384,lucid_age
2,Panel 3 (Lucid),control,-0.006430509892270129,0.009076619303530141,-0.708469715125006,0.47872287818327175,-0.024229393302162092,0.011368373517621832,2384,race_asian
2,Panel 3 (Lucid),factcheck,0.009116169305724628,0.010127123968380945,0.9001735669660277,0.3681188096256952,-0.010742711271169261,0.028975049882618516,2384,race_asian
2,Panel 3 (Lucid),control,-0.004710314153227364,0.014588156227111454,-0.32288618793877805,0.746809752798645,-0.03331709859230373,0.023896470285849,2384,race_black
2,Panel 3 (Lucid),factcheck,-0.012806727060495434,0.014431199218911415,-0.8874333218068817,0.3749351682949158,-0.04110572515358818,0.01549227103259731,2384,race_black
2,Panel 3 (Lucid),control,0.012903757566877005,0.015335768208037897,0.8414157929247909,0.4001994311496925,-0.017169063734533425,0.042976578868287436,2384,race_hispanic
2,Panel 3 (Lucid),factcheck,0.027725969346325985,0.01596170091114764,1.7370310031910314,0.08251085651013051,-0.003574280674140208,0.05902621936679218,2384,race_hispanic
2,Panel 3 (Lucid),control,-0.002530687254066868,0.009902979253975052,-0.2555480718644393,0.7983218650462314,-0.021950029110073523,0.016888654601939786,2384,race_other
2,Panel 3 (Lucid),factcheck,-9.642712139666512e-4,0.010091249141822049,-0.09555518850192068,0.9238818876718874,-0.02075280270670059,0.018824260278767286,2384,race_other
2,Panel 3 (Lucid),control,7.677537326873484e-4,0.02226807882294155,0.0344777714679353,0.9724990539505911,-0.04289904835271805,0.044434555818092754,2384,race_white
2,Panel 3 (Lucid),factcheck,-0.023071140377587954,0.02277760260943293,-1.0128871230738508,0.31121686609626165,-0.06773709800395557,0.021594817248779662,2384,race_white
2,Panel 3 (Lucid),control,0.15243498514862472,0.34630480233025984,0.44017577614546716,0.6598497067636837,-0.5266547281948329,0.8315246984920824,2384,lucid_hhin
2,Panel 3 (Lucid),factcheck,0.1333834500609057,0.35108280335673164,0.379920203398217,0.7040384914154685,-0.5550757300805524,0.8218426302023638,2384,lucid_hhin
2,Panel 3 (Lucid),control,-0.011413345885204531,0.043732192260506064,-0.26098270622284275,0.7941283854264447,-0.09717040644639746,0.07434371467598841,2384,political_knowledge_pre
2,Panel 3 (Lucid),factcheck,-0.04324236220445058,0.045228487054570846,-0.9560868607494235,0.3391252911797553,-0.1319335963489764,0.04544887194007522,2384,political_knowledge_pre
2,Panel 3 (Lucid),control,0.036528593102733514,0.05970923722994019,0.6117745728698887,0.5407452506701624,-0.08055880655673563,0.15361599276220267,2384,political_interest_pre
2,Panel 3 (Lucid),factcheck,-0.005607998375961866,0.06173921272692879,-0.09083365543979192,0.9276323982871433,-0.12667609789598208,0.11546010114405834,2384,political_interest_pre
2,Panel 3 (Lucid),control,-0.012333764391935256,0.04193590379900392,-0.29410989807326415,0.7686995315189833,-0.09456837591922676,0.06990084713535624,2384,cognitive_reflection_pre
2,Panel 3 (Lucid),factcheck,0.04069548860908024,0.04332855116696802,0.9392303114927341,0.34770765762939315,-0.044270048090300974,0.12566102530846146,2384,cognitive_reflection_pre
2,Panel 3 (Lucid),control,0.2122864910709427,0.2246106721738725,0.945130919276224,0.34468781930698,-0.2281659541566943,0.6527389362985797,2384,need_for_cognition_pre
2,Panel 3 (Lucid),factcheck,0.028468020405400335,0.22664042436118167,0.12560875000848373,0.9000522274674957,-0.41596468678153664,0.47290072759233726,2384,need_for_cognition_pre
2,Panel 3 (Lucid),control,0.16456538029947576,0.1282882424705341,1.2827783523285383,0.1996944408249608,-0.08700267540876755,0.41613343600771907,2384,extraversion_pre
2,Panel 3 (Lucid),factcheck,0.14187932310915574,0.13199210558071778,1.0749076430362086,0.28252485573102354,-0.11695185837970934,0.4007105045980208,2384,extraversion_pre
2,Panel 3 (Lucid),control,0.0028432331577326045,0.10259529307359527,0.027713095528593613,0.9778932985387947,-0.19834198776592193,0.20402845408138715,2384,agreeableness_pre
2,Panel 3 (Lucid),factcheck,0.09722311825181183,0.09925739331811971,0.9795050524872436,0.3274298799793859,-0.09741661623081614,0.2918628527344398,2384,agreeableness_pre
2,Panel 3 (Lucid),control,0.09910567459384888,0.09943952314822323,0.996642697553198,0.3190391189110342,-0.09589120912056577,0.29410255830826354,2384,conscientiousness_pre
2,Panel 3 (Lucid),factcheck,-0.16080295113714213,0.10331436820282004,-1.5564432511600346,0.119735460480764,-0.36339824931092957,0.04179234703664528,2384,conscientiousness_pre
2,Panel 3 (Lucid),control,0.12111532092803912,0.12441715429196844,0.9734615907049204,0.33042270043598276,-0.12286168740280631,0.3650923292588846,2384,emotional_stability_pre
2,Panel 3 (Lucid),factcheck,-0.13983873832723612,0.1275271618200498,-1.0965408179048073,0.2729529220418199,-0.3899143456567944,0.11023686900232219,2384,emotional_stability_pre
2,Panel 3 (Lucid),control,0.21998939251246777,0.10574832575703738,2.0803108790384592,0.037603593667535955,0.012621202000308168,0.42735758302462734,2384,openness_to_experience_pre
2,Panel 3 (Lucid),factcheck,0.13027091612522762,0.10767771244036639,1.2098224708978071,0.22646697084683742,-0.08088072365155136,0.3414225559020066,2384,openness_to_experience_pre
2,Panel 4 (MTurk),control,0.12290362224411835,0.10901037140724465,1.127448890023233,0.25965811029333463,-0.09085356737281991,0.3366608118610566,2567,lucid_pid_7n
2,Panel 4 (MTurk),factcheck,0.04202340182648289,0.11092292329356074,0.3788522748834047,0.7048288974945369,-0.17548408889426695,0.2595308925472327,2567,lucid_pid_7n
2,Panel 4 (MTurk),control,-0.11883282869513709,0.6218402835244101,-0.19109863391549214,0.8484634304267397,-1.3381923234004651,1.1005266660101911,2567,lucid_age
2,Panel 4 (MTurk),factcheck,0.02346064240603141,0.6427236804758186,0.03650191072571517,0.9708849933518924,-1.2368488663609067,1.2837701511729698,2567,lucid_age
2,Panel 4 (MTurk),control,-0.012512051192406318,0.013052953232036096,-0.9585609455565786,0.3378702459657269,-0.03810743778785037,0.013083335403037731,2567,race_asian
2,Panel 4 (MTurk),factcheck,-0.023056067790657355,0.012740624566792548,-1.8096497286915754,0.07046703657021863,-0.04803901268117539,0.0019268770998606827,2567,race_asian
2,Panel 4 (MTurk),control,-0.005310470499740532,0.014331075781637625,-0.37055630579700277,0.7109986051600745,-0.033412112973977975,0.022791171974496913,2567,race_black
2,Panel 4 (MTurk),factcheck,-0.018665481208289127,0.013994195436830692,-1.3338016674516555,0.18238719139614606,-0.04610653887015037,0.008775576453572114,2567,race_black
2,Panel 4 (MTurk),control,0.014540889298541427,0.015420535707300183,0.9429561705601236,0.34579205703666516,-0.015697062674540914,0.04477884127162377,2567,race_hispanic
2,Panel 4 (MTurk),factcheck,0.017814805057956146,0.01566206548480661,1.137449276740533,0.2554566753223703,-0.012896759891415418,0.04852637000732771,2567,race_hispanic
2,Panel 4 (MTurk),control,0.0014752778395787404,0.0067449757127843075,0.2187224835787807,0.8268836209596424,-0.011750867836166199,0.01470142351532368,2567,race_other
